date,state,fips,cum_cases,cum_deaths,cases,deaths,alpha_code
2020-02-05,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-06,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-07,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-08,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-09,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-10,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-11,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-12,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-13,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-14,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-15,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-16,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-17,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-18,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-19,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-20,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-21,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-22,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-23,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-24,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-25,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-26,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-27,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-28,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-02-29,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-03-01,New Hampshire,33,0.0,0.0,0.0,0.0,NH
2020-03-02,New Hampshire,33,1.0,0.0,1.0,0.0,NH
2020-03-03,New Hampshire,33,2.0,0.0,1.0,0.0,NH
2020-03-04,New Hampshire,33,2.0,0.0,0.0,0.0,NH
2020-03-05,New Hampshire,33,2.0,0.0,0.0,0.0,NH
2020-03-06,New Hampshire,33,2.0,0.0,0.0,0.0,NH
2020-03-07,New Hampshire,33,4.0,0.0,2.0,0.0,NH
2020-03-08,New Hampshire,33,4.0,0.0,0.0,0.0,NH
2020-03-09,New Hampshire,33,4.0,0.0,0.0,0.0,NH
2020-03-10,New Hampshire,33,5.0,0.0,1.0,0.0,NH
2020-03-11,New Hampshire,33,5.0,0.0,0.0,0.0,NH
2020-03-12,New Hampshire,33,6.0,0.0,1.0,0.0,NH
2020-03-13,New Hampshire,33,7.0,0.0,1.0,0.0,NH
2020-03-14,New Hampshire,33,7.0,0.0,0.0,0.0,NH
2020-03-15,New Hampshire,33,13.0,0.0,6.0,0.0,NH
2020-03-16,New Hampshire,33,17.0,0.0,4.0,0.0,NH
2020-03-17,New Hampshire,33,26.0,0.0,9.0,0.0,NH
2020-03-18,New Hampshire,33,39.0,0.0,13.0,0.0,NH
2020-03-19,New Hampshire,33,44.0,0.0,5.0,0.0,NH
2020-03-20,New Hampshire,33,55.0,0.0,11.0,0.0,NH
2020-03-21,New Hampshire,33,65.0,0.0,10.0,0.0,NH
2020-03-22,New Hampshire,33,78.0,0.0,13.0,0.0,NH
2020-03-23,New Hampshire,33,101.0,1.0,23.0,1.0,NH
2020-03-24,New Hampshire,33,108.0,1.0,7.0,0.0,NH
2020-03-25,New Hampshire,33,137.0,1.0,29.0,0.0,NH
2020-03-26,New Hampshire,33,158.0,1.0,21.0,0.0,NH
2020-03-27,New Hampshire,33,187.0,2.0,29.0,1.0,NH
2020-03-28,New Hampshire,33,214.0,2.0,27.0,0.0,NH
2020-03-29,New Hampshire,33,258.0,3.0,44.0,1.0,NH
2020-03-30,New Hampshire,33,314.0,3.0,56.0,0.0,NH
2020-03-31,New Hampshire,33,367.0,3.0,53.0,0.0,NH
2020-04-01,New Hampshire,33,415.0,4.0,48.0,1.0,NH
2020-04-02,New Hampshire,33,479.0,5.0,64.0,1.0,NH
2020-04-03,New Hampshire,33,540.0,7.0,61.0,2.0,NH
2020-04-04,New Hampshire,33,621.0,9.0,81.0,2.0,NH
2020-04-05,New Hampshire,33,669.0,9.0,48.0,0.0,NH
2020-04-06,New Hampshire,33,715.0,9.0,46.0,0.0,NH
2020-04-07,New Hampshire,33,747.0,13.0,32.0,4.0,NH
2020-04-08,New Hampshire,33,788.0,18.0,41.0,5.0,NH
2020-04-09,New Hampshire,33,819.0,21.0,31.0,3.0,NH
2020-04-10,New Hampshire,33,885.0,22.0,66.0,1.0,NH
2020-04-11,New Hampshire,33,929.0,23.0,44.0,1.0,NH
2020-04-12,New Hampshire,33,985.0,23.0,56.0,0.0,NH
2020-04-13,New Hampshire,33,1020.0,23.0,35.0,0.0,NH
2020-04-14,New Hampshire,33,1091.0,27.0,71.0,4.0,NH
2020-04-15,New Hampshire,33,1139.0,32.0,48.0,5.0,NH
2020-04-16,New Hampshire,33,1211.0,34.0,72.0,2.0,NH
2020-04-17,New Hampshire,33,1287.0,37.0,76.0,3.0,NH
2020-04-18,New Hampshire,33,1342.0,38.0,55.0,1.0,NH
2020-04-19,New Hampshire,33,1392.0,41.0,50.0,3.0,NH
2020-04-20,New Hampshire,33,1447.0,42.0,55.0,1.0,NH
2020-04-21,New Hampshire,33,1491.0,42.0,44.0,0.0,NH
2020-04-22,New Hampshire,33,1588.0,48.0,97.0,6.0,NH
2020-04-23,New Hampshire,33,1670.0,51.0,82.0,3.0,NH
2020-04-24,New Hampshire,33,1720.0,53.0,50.0,2.0,NH
2020-04-25,New Hampshire,33,1793.0,60.0,73.0,7.0,NH
2020-04-26,New Hampshire,33,1864.0,60.0,71.0,0.0,NH
2020-04-27,New Hampshire,33,1938.0,60.0,74.0,0.0,NH
2020-04-28,New Hampshire,33,2010.0,60.0,72.0,0.0,NH
2020-04-29,New Hampshire,33,2054.0,66.0,44.0,6.0,NH
2020-04-30,New Hampshire,33,2146.0,72.0,92.0,6.0,NH
2020-05-01,New Hampshire,33,2310.0,81.0,164.0,9.0,NH
2020-05-02,New Hampshire,33,2429.0,84.0,119.0,3.0,NH
2020-05-03,New Hampshire,33,2518.0,86.0,89.0,2.0,NH
2020-05-04,New Hampshire,33,2588.0,86.0,70.0,0.0,NH
2020-05-05,New Hampshire,33,2636.0,92.0,48.0,6.0,NH
2020-05-06,New Hampshire,33,2741.0,111.0,105.0,19.0,NH
2020-05-07,New Hampshire,33,2843.0,114.0,102.0,3.0,NH
2020-05-08,New Hampshire,33,2947.0,121.0,104.0,7.0,NH
2020-05-09,New Hampshire,33,3011.0,131.0,64.0,10.0,NH
2020-05-10,New Hampshire,33,3071.0,133.0,60.0,2.0,NH
2020-05-11,New Hampshire,33,3160.0,133.0,89.0,0.0,NH
2020-05-12,New Hampshire,33,3239.0,142.0,79.0,9.0,NH
2020-05-13,New Hampshire,33,3299.0,150.0,60.0,8.0,NH
2020-05-14,New Hampshire,33,3382.0,151.0,83.0,1.0,NH
2020-05-15,New Hampshire,33,3464.0,159.0,82.0,8.0,NH
2020-05-16,New Hampshire,33,3556.0,171.0,92.0,12.0,NH
2020-05-17,New Hampshire,33,3596.0,172.0,40.0,1.0,NH
2020-05-18,New Hampshire,33,3652.0,172.0,56.0,0.0,NH
2020-05-19,New Hampshire,33,3721.0,182.0,69.0,10.0,NH
2020-05-20,New Hampshire,33,3868.0,190.0,147.0,8.0,NH
2020-05-21,New Hampshire,33,3935.0,199.0,67.0,9.0,NH
2020-05-22,New Hampshire,33,4014.0,204.0,79.0,5.0,NH
2020-05-23,New Hampshire,33,4089.0,208.0,75.0,4.0,NH
2020-05-24,New Hampshire,33,4149.0,209.0,60.0,1.0,NH
2020-01-21,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-22,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-23,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-24,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-25,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-26,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-27,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-28,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-29,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-30,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-01-31,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-01,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-02,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-03,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-04,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-05,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-06,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-07,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-08,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-09,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-10,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-11,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-12,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-13,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-14,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-15,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-16,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-17,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-18,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-19,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-20,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-21,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-22,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-23,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-24,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-25,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-26,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-27,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-28,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-02-29,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-03-01,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-03-02,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-03-03,New Jersey,34,0.0,0.0,0.0,0.0,NJ
2020-03-04,New Jersey,34,1.0,0.0,1.0,0.0,NJ
2020-03-05,New Jersey,34,2.0,0.0,1.0,0.0,NJ
2020-03-06,New Jersey,34,4.0,0.0,2.0,0.0,NJ
2020-03-07,New Jersey,34,4.0,0.0,0.0,0.0,NJ
2020-03-08,New Jersey,34,6.0,0.0,2.0,0.0,NJ
2020-03-09,New Jersey,34,11.0,0.0,5.0,0.0,NJ
2020-03-10,New Jersey,34,15.0,1.0,4.0,1.0,NJ
2020-03-11,New Jersey,34,23.0,1.0,8.0,0.0,NJ
2020-03-12,New Jersey,34,29.0,1.0,6.0,0.0,NJ
2020-03-13,New Jersey,34,50.0,1.0,21.0,0.0,NJ
2020-03-14,New Jersey,34,75.0,2.0,25.0,1.0,NJ
2020-03-15,New Jersey,34,98.0,2.0,23.0,0.0,NJ
2020-03-16,New Jersey,34,176.0,3.0,78.0,1.0,NJ
2020-03-17,New Jersey,34,268.0,3.0,92.0,0.0,NJ
2020-03-18,New Jersey,34,427.0,5.0,159.0,2.0,NJ
2020-03-19,New Jersey,34,735.0,9.0,308.0,4.0,NJ
2020-03-20,New Jersey,34,896.0,11.0,161.0,2.0,NJ
2020-03-21,New Jersey,34,1336.0,16.0,440.0,5.0,NJ
2020-03-22,New Jersey,34,1914.0,20.0,578.0,4.0,NJ
2020-03-23,New Jersey,34,2844.0,27.0,930.0,7.0,NJ
2020-03-24,New Jersey,34,3675.0,44.0,831.0,17.0,NJ
2020-03-25,New Jersey,34,4402.0,62.0,727.0,18.0,NJ
2020-03-26,New Jersey,34,6876.0,81.0,2474.0,19.0,NJ
2020-03-27,New Jersey,34,8825.0,108.0,1949.0,27.0,NJ
2020-03-28,New Jersey,34,11124.0,140.0,2299.0,32.0,NJ
2020-03-29,New Jersey,34,13386.0,161.0,2262.0,21.0,NJ
2020-03-30,New Jersey,34,16636.0,199.0,3250.0,38.0,NJ
2020-03-31,New Jersey,34,18696.0,267.0,2060.0,68.0,NJ
2020-04-01,New Jersey,34,22255.0,355.0,3559.0,88.0,NJ
2020-04-02,New Jersey,34,25590.0,539.0,3335.0,184.0,NJ
2020-04-03,New Jersey,34,29895.0,647.0,4305.0,108.0,NJ
2020-04-04,New Jersey,34,34124.0,847.0,4229.0,200.0,NJ
2020-04-05,New Jersey,34,37505.0,917.0,3381.0,70.0,NJ
2020-04-06,New Jersey,34,41090.0,1005.0,3585.0,88.0,NJ
2020-04-07,New Jersey,34,44416.0,1232.0,3326.0,227.0,NJ
2020-04-08,New Jersey,34,47437.0,1504.0,3021.0,272.0,NJ
2020-04-09,New Jersey,34,51027.0,1700.0,3590.0,196.0,NJ
2020-04-10,New Jersey,34,54588.0,1932.0,3561.0,232.0,NJ
2020-04-11,New Jersey,34,58151.0,2183.0,3563.0,251.0,NJ
2020-04-12,New Jersey,34,61850.0,2350.0,3699.0,167.0,NJ
2020-04-13,New Jersey,34,64584.0,2443.0,2734.0,93.0,NJ
2020-04-14,New Jersey,34,68824.0,2805.0,4240.0,362.0,NJ
2020-04-15,New Jersey,34,71030.0,3156.0,2206.0,351.0,NJ
2020-04-16,New Jersey,34,75317.0,3518.0,4287.0,362.0,NJ
2020-04-17,New Jersey,34,78467.0,3840.0,3150.0,322.0,NJ
2020-04-18,New Jersey,34,81420.0,4070.0,2953.0,230.0,NJ
2020-04-19,New Jersey,34,85301.0,4202.0,3881.0,132.0,NJ
2020-04-20,New Jersey,34,88806.0,4377.0,3505.0,175.0,NJ
2020-04-21,New Jersey,34,92387.0,4753.0,3581.0,376.0,NJ
2020-04-22,New Jersey,34,95865.0,5063.0,3478.0,310.0,NJ
2020-04-23,New Jersey,34,99989.0,5368.0,4124.0,305.0,NJ
2020-04-24,New Jersey,34,102196.0,5617.0,2207.0,249.0,NJ
2020-04-25,New Jersey,34,105523.0,5863.0,3327.0,246.0,NJ
2020-04-26,New Jersey,34,109038.0,5938.0,3515.0,75.0,NJ
2020-04-27,New Jersey,34,111188.0,6044.0,2150.0,106.0,NJ
2020-04-28,New Jersey,34,113856.0,6442.0,2668.0,398.0,NJ
2020-04-29,New Jersey,34,116264.0,6770.0,2408.0,328.0,NJ
2020-04-30,New Jersey,34,118652.0,7228.0,2388.0,458.0,NJ
2020-05-01,New Jersey,34,121190.0,7538.0,2538.0,310.0,NJ
2020-05-02,New Jersey,34,123717.0,7742.0,2527.0,204.0,NJ
2020-05-03,New Jersey,34,126744.0,7871.0,3027.0,129.0,NJ
2020-05-04,New Jersey,34,128269.0,7910.0,1525.0,39.0,NJ
2020-05-05,New Jersey,34,130593.0,8244.0,2324.0,334.0,NJ
2020-05-06,New Jersey,34,131890.0,8549.0,1297.0,305.0,NJ
2020-05-07,New Jersey,34,133635.0,8801.0,1745.0,252.0,NJ
2020-05-08,New Jersey,34,135454.0,8952.0,1819.0,151.0,NJ
2020-05-09,New Jersey,34,137085.0,9116.0,1631.0,164.0,NJ
2020-05-10,New Jersey,34,138532.0,9255.0,1447.0,139.0,NJ
2020-05-11,New Jersey,34,139945.0,9310.0,1413.0,55.0,NJ
2020-05-12,New Jersey,34,140743.0,9508.0,798.0,198.0,NJ
2020-05-13,New Jersey,34,141560.0,9702.0,817.0,194.0,NJ
2020-05-14,New Jersey,34,142704.0,9946.0,1144.0,244.0,NJ
2020-05-15,New Jersey,34,143905.0,10138.0,1201.0,192.0,NJ
2020-05-16,New Jersey,34,145089.0,10249.0,1184.0,111.0,NJ
2020-05-17,New Jersey,34,146334.0,10356.0,1245.0,107.0,NJ
2020-05-18,New Jersey,34,148039.0,10435.0,1705.0,79.0,NJ
2020-05-19,New Jersey,34,149013.0,10586.0,974.0,151.0,NJ
2020-05-20,New Jersey,34,150399.0,10747.0,1386.0,161.0,NJ
2020-05-21,New Jersey,34,151472.0,10843.0,1073.0,96.0,NJ
2020-05-22,New Jersey,34,152719.0,10985.0,1247.0,142.0,NJ
2020-05-23,New Jersey,34,153104.0,11081.0,385.0,96.0,NJ
2020-05-24,New Jersey,34,154154.0,11133.0,1050.0,52.0,NJ
2020-01-21,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-22,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-23,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-24,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-25,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-26,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-27,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-28,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-29,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-30,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-01-31,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-01,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-02,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-03,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-04,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-05,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-06,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-07,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-08,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-09,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-10,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-11,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-12,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-13,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-14,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-15,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-16,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-17,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-18,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-19,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-20,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-21,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-22,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-23,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-24,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-25,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-26,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-27,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-28,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-02-29,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-01,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-02,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-03,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-04,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-05,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-06,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-07,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-08,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-09,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-10,New Mexico,35,0.0,0.0,0.0,0.0,NM
2020-03-11,New Mexico,35,4.0,0.0,4.0,0.0,NM
2020-03-12,New Mexico,35,6.0,0.0,2.0,0.0,NM
2020-03-13,New Mexico,35,10.0,0.0,4.0,0.0,NM
2020-03-14,New Mexico,35,13.0,0.0,3.0,0.0,NM
2020-03-15,New Mexico,35,17.0,0.0,4.0,0.0,NM
2020-03-16,New Mexico,35,21.0,0.0,4.0,0.0,NM
2020-03-17,New Mexico,35,23.0,0.0,2.0,0.0,NM
2020-03-18,New Mexico,35,28.0,0.0,5.0,0.0,NM
2020-03-19,New Mexico,35,35.0,0.0,7.0,0.0,NM
2020-03-20,New Mexico,35,43.0,0.0,8.0,0.0,NM
2020-03-21,New Mexico,35,57.0,0.0,14.0,0.0,NM
2020-03-22,New Mexico,35,65.0,0.0,8.0,0.0,NM
2020-03-23,New Mexico,35,83.0,0.0,18.0,0.0,NM
2020-03-24,New Mexico,35,100.0,0.0,17.0,0.0,NM
2020-03-25,New Mexico,35,112.0,1.0,12.0,1.0,NM
2020-03-26,New Mexico,35,136.0,1.0,24.0,0.0,NM
2020-03-27,New Mexico,35,191.0,1.0,55.0,0.0,NM
2020-03-28,New Mexico,35,208.0,2.0,17.0,1.0,NM
2020-03-29,New Mexico,35,237.0,2.0,29.0,0.0,NM
2020-03-30,New Mexico,35,281.0,4.0,44.0,2.0,NM
2020-03-31,New Mexico,35,315.0,5.0,34.0,1.0,NM
2020-04-01,New Mexico,35,363.0,6.0,48.0,1.0,NM
2020-04-02,New Mexico,35,403.0,7.0,40.0,1.0,NM
2020-04-03,New Mexico,35,495.0,10.0,92.0,3.0,NM
2020-04-04,New Mexico,35,543.0,11.0,48.0,1.0,NM
2020-04-05,New Mexico,35,624.0,12.0,81.0,1.0,NM
2020-04-06,New Mexico,35,686.0,12.0,62.0,0.0,NM
2020-04-07,New Mexico,35,794.0,13.0,108.0,1.0,NM
2020-04-08,New Mexico,35,865.0,16.0,71.0,3.0,NM
2020-04-09,New Mexico,35,989.0,17.0,124.0,1.0,NM
2020-04-10,New Mexico,35,1090.0,19.0,101.0,2.0,NM
2020-04-11,New Mexico,35,1174.0,20.0,84.0,1.0,NM
2020-04-12,New Mexico,35,1245.0,26.0,71.0,6.0,NM
2020-04-13,New Mexico,35,1345.0,31.0,100.0,5.0,NM
2020-04-14,New Mexico,35,1407.0,36.0,62.0,5.0,NM
2020-04-15,New Mexico,35,1484.0,36.0,77.0,0.0,NM
2020-04-16,New Mexico,35,1597.0,44.0,113.0,8.0,NM
2020-04-17,New Mexico,35,1711.0,51.0,114.0,7.0,NM
2020-04-18,New Mexico,35,1798.0,53.0,87.0,2.0,NM
2020-04-19,New Mexico,35,1845.0,55.0,47.0,2.0,NM
2020-04-20,New Mexico,35,1971.0,58.0,126.0,3.0,NM
2020-04-21,New Mexico,35,2072.0,65.0,101.0,7.0,NM
2020-04-22,New Mexico,35,2210.0,71.0,138.0,6.0,NM
2020-04-23,New Mexico,35,2379.0,78.0,169.0,7.0,NM
2020-04-24,New Mexico,35,2524.0,84.0,145.0,6.0,NM
2020-04-25,New Mexico,35,2662.0,93.0,138.0,9.0,NM
2020-04-26,New Mexico,35,2728.0,99.0,66.0,6.0,NM
2020-04-27,New Mexico,35,2825.0,104.0,97.0,5.0,NM
2020-04-28,New Mexico,35,2975.0,110.0,150.0,6.0,NM
2020-04-29,New Mexico,35,3213.0,112.0,238.0,2.0,NM
2020-04-30,New Mexico,35,3411.0,123.0,198.0,11.0,NM
2020-05-01,New Mexico,35,3513.0,131.0,102.0,8.0,NM
2020-05-02,New Mexico,35,3732.0,139.0,219.0,8.0,NM
2020-05-03,New Mexico,35,3850.0,151.0,118.0,12.0,NM
2020-05-04,New Mexico,35,4030.0,156.0,180.0,5.0,NM
2020-05-05,New Mexico,35,4137.0,162.0,107.0,6.0,NM
2020-05-06,New Mexico,35,4290.0,169.0,153.0,7.0,NM
2020-05-07,New Mexico,35,4492.0,172.0,202.0,3.0,NM
2020-05-08,New Mexico,35,4673.0,181.0,181.0,9.0,NM
2020-05-09,New Mexico,35,4778.0,191.0,105.0,10.0,NM
2020-05-10,New Mexico,35,4863.0,200.0,85.0,9.0,NM
2020-05-11,New Mexico,35,5069.0,208.0,206.0,8.0,NM
2020-05-12,New Mexico,35,5212.0,219.0,143.0,11.0,NM
2020-05-13,New Mexico,35,5364.0,231.0,152.0,12.0,NM
2020-05-14,New Mexico,35,5503.0,242.0,139.0,11.0,NM
2020-05-15,New Mexico,35,5662.0,253.0,159.0,11.0,NM
2020-05-16,New Mexico,35,5847.0,259.0,185.0,6.0,NM
2020-05-17,New Mexico,35,5938.0,265.0,91.0,6.0,NM
2020-05-18,New Mexico,35,6096.0,270.0,158.0,5.0,NM
2020-05-19,New Mexico,35,6192.0,276.0,96.0,6.0,NM
2020-05-20,New Mexico,35,6338.0,283.0,146.0,7.0,NM
2020-05-21,New Mexico,35,6472.0,294.0,134.0,11.0,NM
2020-05-22,New Mexico,35,6625.0,302.0,153.0,8.0,NM
2020-05-23,New Mexico,35,6795.0,308.0,170.0,6.0,NM
2020-05-24,New Mexico,35,6943.0,317.0,148.0,9.0,NM
2020-01-21,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-22,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-23,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-24,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-25,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-26,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-27,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-28,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-29,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-30,New York,36,0.0,0.0,0.0,0.0,NY
2020-01-31,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-01,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-02,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-03,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-04,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-05,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-06,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-07,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-08,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-09,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-10,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-11,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-12,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-13,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-14,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-15,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-16,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-17,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-18,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-19,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-20,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-21,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-22,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-23,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-24,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-25,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-26,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-27,New York,36,0.0,0.0,0.0,0.0,NY
2020-02-28,New York,36,0.0,0.0,0.0,0.0,NY
